Date,DOW,Rm Sold,Revenue,ADR,Occupancy_Pct,RevPar
2020-01-01,Wed,283,197200.9,699.29,83.19,581.71
2020-01-02,Thu,281,155293.03,554.62,82.6,458.09
2020-01-03,Fri,326,163611.0,503.42,95.87,482.63
2020-01-04,Sat,319,155274.56,488.28,93.81,458.04
2020-01-05,Sun,263,125547.66,479.19,77.29,370.35
2020-01-06,Mon,319,144661.15,454.91,93.81,426.73
2020-01-07,Tue,317,146161.89,462.54,93.22,431.16
2020-01-08,Wed,339,156770.06,462.45,100.0,462.45
2020-01-09,Thu,320,137827.31,432.06,94.1,406.57
2020-01-10,Fri,320,133551.1,418.66,94.1,393.96
2020-01-11,Sat,324,126154.51,390.57,95.28,372.14
2020-01-12,Sun,327,137369.71,421.38,96.17,405.22
2020-01-13,Mon,333,142101.15,428.02,97.94,419.18
2020-01-14,Tue,283,118493.51,420.19,83.19,349.54
2020-01-15,Wed,321,127351.38,397.97,94.4,375.67
2020-01-16,Thu,305,112764.17,370.93,89.68,332.64
2020-01-17,Fri,277,102737.37,372.24,81.42,303.06
2020-01-18,Sat,292,101122.65,347.5,85.84,298.3
2020-01-19,Sun,302,104953.02,348.68,88.79,309.6
2020-01-20,Mon,272,101917.0,376.08,79.94,300.64
2020-01-21,Tue,234,93256.64,400.24,68.73,275.09
2020-01-22,Wed,232,87975.24,380.85,68.14,259.51
2020-01-23,Thu,221,79552.87,361.6,64.9,234.67
2020-01-24,Fri,224,80126.19,359.31,65.78,236.36
2020-01-25,Sat,210,77043.6,368.63,61.65,227.27
2020-01-26,Sun,247,101795.59,413.8,72.57,300.28
2020-01-27,Mon,241,109154.4,454.81,70.8,321.99
2020-01-28,Tue,273,122974.6,452.11,80.24,362.76
2020-01-29,Wed,269,121766.49,454.35,79.06,359.19
2020-01-30,Thu,250,100975.69,405.52,73.45,297.86
2020-01-31,Fri,186,71395.37,385.92,54.57,210.61
2020-02-01,Sat,165,58021.64,353.79,48.38,171.16
2020-02-02,Sun,190,71484.07,378.22,55.75,210.87
2020-02-03,Mon,192,75016.83,392.76,56.34,221.29
2020-02-04,Tue,196,72865.9,373.67,57.52,214.94
2020-02-05,Wed,233,83672.68,360.66,68.44,246.82
2020-02-06,Thu,218,77828.6,358.66,64.01,229.58
2020-02-07,Fri,242,79869.64,331.41,71.09,235.6
2020-02-08,Sat,217,73996.0,342.57,63.72,218.28
2020-02-09,Sun,225,82772.13,369.52,66.08,244.17
2020-02-10,Mon,248,88058.26,356.51,72.86,259.76
2020-02-11,Tue,245,87718.82,359.5,71.98,258.76
2020-02-12,Wed,210,70739.64,338.47,61.65,208.67
2020-02-13,Thu,183,66285.64,364.21,53.69,195.53
2020-02-14,Fri,166,56483.83,342.33,48.67,166.62
2020-02-15,Sat,277,110172.3,399.17,81.42,324.99
2020-02-16,Sun,283,126178.59,447.44,83.19,372.21
2020-02-17,Mon,286,134173.48,470.78,84.07,395.79
2020-02-18,Tue,315,149611.55,476.47,92.63,441.33
2020-02-19,Wed,310,143604.33,464.74,91.15,423.61
2020-02-20,Thu,270,111840.24,415.76,79.35,329.91
2020-02-21,Fri,226,88999.0,395.55,66.37,262.53
2020-02-22,Sat,224,88760.36,398.03,65.78,261.83
2020-02-23,Sun,242,93070.2,386.18,71.09,274.54
2020-02-24,Mon,254,100295.64,396.43,74.63,295.86
2020-02-25,Tue,296,117259.06,397.49,87.02,345.9
2020-02-26,Wed,294,116722.98,398.37,86.43,344.32
2020-02-27,Thu,247,95624.79,388.72,72.57,282.08
2020-02-28,Fri,155,55669.16,361.49,45.43,164.22
2020-02-29,Sat,125,43180.95,348.23,36.58,127.38
2020-03-01,Sun,117,40796.59,351.69,34.22,120.34
2020-03-02,Mon,135,47758.02,356.4,39.53,140.88
2020-03-03,Tue,141,51906.4,370.76,41.3,153.12
2020-03-04,Wed,131,44605.14,343.12,38.35,131.58
2020-03-05,Thu,134,46158.06,347.05,39.23,136.16
2020-03-06,Fri,117,38602.74,332.78,34.22,113.87
2020-03-07,Sat,99,34441.39,351.44,28.91,101.6
2020-03-08,Sun,104,34565.29,335.59,30.38,101.96
2020-03-09,Mon,106,37602.62,358.12,30.97,110.92
2020-03-10,Tue,100,33791.0,341.32,29.2,99.68
2020-03-11,Wed,97,32501.37,338.56,28.32,95.87
2020-03-12,Thu,105,35555.82,341.88,30.68,104.88
2020-03-13,Fri,98,33680.62,347.22,28.61,99.35
2020-03-14,Sat,87,29637.35,344.62,25.37,87.43
2020-03-15,Sun,86,30273.83,356.16,25.07,89.3
2020-03-16,Mon,73,23784.36,330.34,21.24,70.16
2020-03-17,Tue,69,23572.78,346.66,20.06,69.54
2020-03-18,Wed,66,20602.47,316.96,19.17,60.77
2020-03-19,Thu,67,20566.45,311.61,19.47,60.67
2020-03-20,Fri,61,19306.64,321.78,17.7,56.95
2020-03-21,Sat,57,18580.52,331.79,16.52,54.81
2020-03-22,Sun,55,17591.78,325.77,15.93,51.89
2020-03-23,Mon,55,17634.91,326.57,15.93,52.02
2020-03-24,Tue,51,16652.63,333.05,14.75,49.12
2020-03-25,Wed,49,17455.84,363.66,14.16,51.49
2020-03-26,Thu,48,14883.1,323.55,13.57,43.9
2020-03-27,Fri,50,14883.09,323.55,13.57,43.9
2020-03-28,Sat,52,14765.05,320.98,13.57,43.55
2020-03-29,Sun,52,14173.2,308.11,13.57,41.81
2020-03-30,Mon,53,14750.77,335.24,12.98,43.51
2020-03-31,Tue,53,14180.04,337.62,12.39,41.83
2020-04-01,Wed,51,12540.58,313.51,11.8,36.99
2020-04-02,Thu,51,12541.54,313.54,11.8,37.0
2020-04-03,Fri,51,12541.54,313.54,11.8,37.0
2020-04-04,Sat,51,12541.54,313.54,11.8,37.0
2020-04-05,Sun,51,12929.55,323.24,11.8,38.14
2020-04-06,Mon,50,12305.86,315.53,11.5,36.3
2020-04-07,Tue,51,12698.23,317.46,11.8,37.46
2020-04-08,Wed,51,12698.23,317.46,11.8,37.46
2020-04-09,Thu,50,12306.82,315.56,11.5,36.3
2020-04-10,Fri,50,12092.34,310.06,11.5,35.67
2020-04-11,Sat,50,12092.34,310.06,11.5,35.67
2020-04-12,Sun,50,12099.92,310.25,11.5,35.69
2020-04-13,Mon,49,11704.43,308.01,11.21,34.53
2020-04-14,Tue,49,11638.99,306.29,11.21,34.33
2020-04-15,Wed,50,11881.86,304.66,11.5,35.05
2020-04-16,Thu,50,11881.86,304.66,11.5,35.05
2020-04-17,Fri,51,12436.46,310.91,11.8,36.69
2020-04-18,Sat,52,12289.28,299.74,12.09,36.25
2020-04-19,Sun,52,12260.64,299.04,12.09,36.17
2020-04-20,Mon,59,12788.4,266.43,14.16,37.72
2020-04-21,Tue,63,13316.75,256.09,15.34,39.28
2020-04-22,Wed,67,13823.72,246.85,16.52,40.78
2020-04-23,Thu,70,14744.21,245.74,17.7,43.49
2020-04-24,Fri,71,14858.16,243.58,17.99,43.83
2020-04-25,Sat,71,14858.17,243.58,17.99,43.83
2020-04-26,Sun,70,14654.48,244.24,17.7,43.23
2020-04-27,Mon,53,12479.46,290.22,12.68,36.81
2020-04-28,Tue,53,12571.87,292.37,12.68,37.09
2020-04-29,Wed,54,12882.68,292.79,12.98,38.0
2020-04-30,Thu,53,12471.66,290.04,12.68,36.79
2020-05-01,Fri,53,12508.06,290.89,12.68,36.9
2020-05-02,Sat,55,12915.75,287.02,13.27,38.1
2020-05-03,Sun,52,12202.74,290.54,12.39,36.0
2020-05-04,Mon,52,12204.64,290.59,12.39,36.0
2020-05-05,Tue,53,12467.37,289.94,12.68,36.78
2020-05-06,Wed,53,12461.84,289.81,12.68,36.76
2020-05-07,Thu,55,12826.49,285.03,13.27,37.84
2020-05-08,Fri,52,12186.24,290.15,12.39,35.95
2020-05-09,Sat,51,11885.7,289.9,12.09,35.06
2020-05-10,Sun,53,12435.3,289.19,12.68,36.68
2020-05-11,Mon,51,11962.17,291.76,12.09,35.29
2020-05-12,Tue,51,11900.8,290.26,12.09,35.11
2020-05-13,Wed,50,11489.42,287.24,11.8,33.89
2020-05-14,Thu,51,11717.2,285.79,12.09,34.56
2020-05-15,Fri,51,11816.44,288.21,12.09,34.86
2020-05-16,Sat,50,11489.41,287.24,11.8,33.89
2020-05-17,Sun,51,11700.03,285.37,12.09,34.51
2020-05-18,Mon,52,11987.78,285.42,12.39,35.36
2020-05-19,Tue,52,11864.58,282.49,12.39,35.0
2020-05-20,Wed,52,11873.26,282.7,12.39,35.02
2020-05-21,Thu,53,12220.95,284.21,12.68,36.05
2020-05-22,Fri,54,12304.64,279.65,12.98,36.3
2020-05-23,Sat,53,11988.14,278.79,12.68,35.36
2020-05-24,Sun,54,12345.98,280.59,12.98,36.42
2020-05-25,Mon,58,13440.74,280.02,14.16,39.65
2020-05-26,Tue,55,12855.58,285.68,13.27,37.92
2020-05-27,Wed,55,12895.01,286.56,13.27,38.04
2020-05-28,Thu,59,13805.5,281.74,14.45,40.72
2020-05-29,Fri,59,13384.84,273.16,14.45,39.48
2020-05-30,Sat,55,12855.4,285.68,13.27,37.92
2020-05-31,Sun,53,12567.38,292.26,12.68,37.07
2020-06-01,Mon,55,12682.18,281.83,13.27,37.41
2020-06-02,Tue,52,11879.81,282.85,12.39,35.04
2020-06-03,Wed,56,12932.45,281.14,13.57,38.15
2020-06-04,Thu,65,15375.24,279.55,16.22,45.35
2020-06-05,Fri,63,14941.34,281.91,15.63,44.07
2020-06-06,Sat,55,12406.68,275.7,13.27,36.6
2020-06-07,Sun,55,12727.66,282.84,13.27,37.54
2020-06-08,Mon,51,11589.14,282.66,12.09,34.19
2020-06-09,Tue,55,12571.54,279.37,13.27,37.08
2020-06-10,Wed,54,11834.13,268.96,12.98,34.91
2020-06-11,Thu,63,14857.04,280.32,15.63,43.83
2020-06-12,Fri,61,13310.63,260.99,15.04,39.26
2020-06-13,Sat,56,12577.27,273.42,13.57,37.1
2020-06-14,Sun,53,11852.74,275.65,12.68,34.96
2020-06-15,Mon,54,11981.37,272.3,12.98,35.34
2020-06-16,Tue,54,12201.38,277.3,12.98,35.99
2020-06-17,Wed,59,13416.75,273.81,14.45,39.58
2020-06-18,Thu,61,14436.82,283.07,15.04,42.59
2020-06-19,Fri,64,14390.43,266.49,15.93,42.45
2020-06-20,Sat,56,12631.46,274.6,13.57,37.26
2020-06-21,Sun,55,12206.64,271.26,13.27,36.01
2020-06-22,Mon,54,12653.29,287.57,12.98,37.33
2020-06-23,Tue,58,14177.48,295.36,14.16,41.82
2020-06-24,Wed,60,13569.99,271.4,14.75,40.03
2020-06-25,Thu,66,15182.49,271.12,16.52,44.79
2020-06-26,Fri,65,14928.28,271.42,16.22,44.04
2020-06-27,Sat,59,13113.06,267.61,14.45,38.68
2020-06-28,Sun,61,13865.02,266.64,15.34,40.9
2020-06-29,Mon,59,13517.26,270.35,14.75,39.87
2020-06-30,Tue,58,12797.37,261.17,14.45,37.75
2020-07-01,Wed,53,11536.61,262.2,12.98,34.03
2020-07-02,Thu,65,15302.1,273.25,16.52,45.14
2020-07-03,Fri,62,13669.32,257.91,15.63,40.32
2020-07-04,Sat,53,11394.72,258.97,12.98,33.61
2020-07-05,Sun,56,12112.03,257.7,13.86,35.73
2020-07-06,Mon,56,12272.73,255.68,14.16,36.2
2020-07-07,Tue,56,12315.59,256.57,14.16,36.33
2020-07-08,Wed,55,12179.89,259.15,13.86,35.93
2020-07-09,Thu,65,14766.84,259.07,16.81,43.56
2020-07-10,Fri,69,16200.31,265.58,17.99,47.79
2020-07-11,Sat,62,14008.34,254.7,16.22,41.32
2020-07-12,Sun,62,13828.54,251.43,16.22,40.79
2020-07-13,Mon,64,13780.29,241.76,16.81,40.65
2020-07-14,Tue,59,13001.84,245.32,15.63,38.35
2020-07-15,Wed,64,15208.44,262.21,17.11,44.86
2020-07-16,Thu,64,14421.84,248.65,17.11,42.54
2020-07-17,Fri,59,13037.21,245.99,15.63,38.46
2020-07-18,Sat,54,12387.09,258.06,14.16,36.54
2020-07-19,Sun,59,13307.12,251.08,15.63,39.25
2020-07-20,Mon,61,14969.28,272.17,16.22,44.16
2020-07-21,Tue,66,14405.27,240.09,17.7,42.49
2020-07-22,Wed,66,14626.02,243.77,17.7,43.14
2020-07-23,Thu,80,16608.52,224.44,21.83,48.99
2020-07-24,Fri,70,15267.9,238.56,18.88,45.04
2020-07-25,Sat,61,14680.3,266.91,16.22,43.3
2020-07-26,Sun,59,13674.43,258.01,15.63,40.34
2020-07-27,Mon,59,14221.4,268.33,15.63,41.95
2020-07-28,Tue,62,14590.91,260.55,16.52,43.04
2020-07-29,Wed,60,13894.81,257.31,15.93,40.99
2020-07-30,Thu,73,16414.17,244.99,19.76,48.42
2020-07-31,Fri,98,23104.73,251.14,27.14,68.16
2020-08-01,Sat,98,22649.21,246.19,27.14,66.81
2020-08-02,Sun,73,19093.78,284.98,19.76,56.32
2020-08-03,Mon,68,15523.95,250.39,18.29,45.79
2020-08-04,Tue,63,14224.66,249.56,16.81,41.96
2020-08-05,Wed,64,14391.96,248.14,17.11,42.45
2020-08-06,Thu,75,16525.96,239.51,20.35,48.75
2020-08-07,Fri,61,13746.13,249.93,16.22,40.55
2020-08-08,Sat,57,12777.08,250.53,15.04,37.69
2020-08-09,Sun,66,14046.81,234.11,17.7,41.44
2020-08-10,Mon,72,15637.23,236.93,19.47,46.13
2020-08-11,Tue,68,14170.29,228.55,18.29,41.8
2020-08-12,Wed,64,14023.11,241.78,17.11,41.37
2020-08-13,Thu,81,17073.98,227.65,22.12,50.37
2020-08-14,Fri,72,15798.4,239.37,19.47,46.6
2020-08-15,Sat,64,14018.81,241.7,17.11,41.35
2020-08-16,Sun,64,13962.76,240.74,17.11,41.19
2020-08-17,Mon,67,14834.58,243.19,17.99,43.76
2020-08-18,Tue,81,17627.97,235.04,22.12,52.0
2020-08-19,Wed,77,16812.03,236.79,20.94,49.59
2020-08-20,Thu,97,20494.94,225.22,26.84,60.46
2020-08-21,Fri,88,18791.41,229.16,24.19,55.43
2020-08-22,Sat,84,18250.81,231.02,23.3,53.84
2020-08-23,Sun,70,15325.31,235.77,19.17,45.21
2020-08-24,Mon,70,15169.1,233.37,19.17,44.75
2020-08-25,Tue,62,13353.22,234.27,16.81,39.39
2020-08-26,Wed,65,14051.12,234.19,17.7,41.45
2020-08-27,Thu,83,17916.62,229.7,23.01,52.85
2020-08-28,Fri,74,17072.21,247.42,20.35,50.36
2020-08-29,Sat,70,15738.98,242.14,19.17,46.43
2020-08-30,Sun,71,15751.04,238.65,19.47,46.46
2020-08-31,Mon,74,15362.18,222.64,20.35,45.32
2020-09-01,Tue,69,14675.57,229.31,18.88,43.29
2020-09-02,Wed,73,16032.64,235.77,20.06,47.29
2020-09-03,Thu,84,17799.85,225.31,23.3,52.51
2020-09-04,Fri,84,17748.01,224.66,23.3,52.35
2020-09-05,Sat,83,17052.48,218.62,23.01,50.3
2020-09-06,Sun,89,18905.26,225.06,24.78,55.77
2020-09-07,Mon,87,18476.13,225.32,24.19,54.5
2020-09-08,Tue,85,17978.62,224.73,23.6,53.03
2020-09-09,Wed,84,18106.81,229.2,23.3,53.41
2020-09-10,Thu,86,18473.02,228.06,23.89,54.49
2020-09-11,Fri,83,17528.01,224.72,23.01,51.71
2020-09-12,Sat,77,16469.25,228.74,21.24,48.58
2020-09-13,Sun,77,16097.29,223.57,21.24,47.48
2020-09-14,Mon,82,16665.22,216.43,22.71,49.16
2020-09-15,Tue,87,17904.72,218.35,24.19,52.82
2020-09-16,Wed,83,17368.33,222.67,23.01,51.23
2020-09-17,Thu,100,19692.42,207.29,28.02,58.09
2020-09-18,Fri,91,19453.1,226.2,25.37,57.38
2020-09-19,Sat,87,18865.93,230.07,24.19,55.65
2020-09-20,Sun,88,18892.2,227.62,24.48,55.73
2020-09-21,Mon,86,18086.04,223.28,23.89,53.35
2020-09-22,Tue,87,18404.95,224.45,24.19,54.29
2020-09-23,Wed,89,18303.57,217.9,24.78,53.99
2020-09-24,Thu,99,21665.84,230.49,27.73,63.91
2020-09-25,Fri,86,18931.27,233.72,23.89,55.84
2020-09-26,Sat,83,17789.26,228.07,23.01,52.48
2020-09-27,Sun,90,19532.41,229.79,25.07,57.62
2020-09-28,Mon,82,17223.88,223.69,22.71,50.81
2020-09-29,Tue,90,18969.3,223.17,25.07,55.96
2020-09-30,Wed,85,18298.31,228.73,23.6,53.98
2020-10-01,Thu,93,20759.58,235.9,25.96,61.24
2020-10-02,Fri,91,20950.15,243.61,25.37,61.8
2020-10-03,Sat,86,18156.74,224.16,23.89,53.56
2020-10-04,Sun,86,18356.07,226.62,23.89,54.15
2020-10-05,Mon,87,17930.49,218.66,24.19,52.89
2020-10-06,Tue,89,18802.88,223.84,24.78,55.47
2020-10-07,Wed,89,19097.11,227.35,24.78,56.33
2020-10-08,Thu,93,21535.5,244.72,25.96,63.53
2020-10-09,Fri,90,19397.34,228.2,25.07,57.22
2020-10-10,Sat,94,20328.38,228.41,26.25,59.97
2020-10-11,Sun,90,20673.96,243.22,25.07,60.99
2020-10-12,Mon,81,17193.74,226.23,22.42,50.72
2020-10-13,Tue,84,19229.21,243.41,23.3,56.72
2020-10-14,Wed,78,16370.99,224.26,21.53,48.29
2020-10-15,Thu,89,20376.98,242.58,24.78,60.11
2020-10-16,Fri,79,17314.8,233.98,21.83,51.08
2020-10-17,Sat,75,18772.16,268.17,20.65,55.38
2020-10-18,Sun,76,16856.81,237.42,20.94,49.73
2020-10-19,Mon,80,17600.46,234.67,22.12,51.92
2020-10-20,Tue,72,15039.95,224.48,19.76,44.37
2020-10-21,Wed,78,16479.03,225.74,21.53,48.61
2020-10-22,Thu,82,18722.72,243.15,22.71,55.23
2020-10-23,Fri,79,16818.46,227.28,21.83,49.61
2020-10-24,Sat,76,15151.13,213.4,20.94,44.69
2020-10-25,Sun,74,15772.25,228.58,20.35,46.53
2020-10-26,Mon,75,16280.2,232.57,20.65,48.02
2020-10-27,Tue,76,15773.15,222.16,20.94,46.53
2020-10-28,Wed,83,18652.52,236.11,23.3,55.02
2020-10-29,Thu,91,20865.27,239.83,25.66,61.55
2020-10-30,Fri,88,20411.41,242.99,24.78,60.21
2020-10-31,Sat,76,16669.36,231.52,21.24,49.17
2020-11-01,Sun,76,16594.97,230.49,21.24,48.95
2020-11-02,Mon,81,18779.05,243.88,22.71,55.4
2020-11-03,Tue,79,17444.75,232.6,22.12,51.46
2020-11-04,Wed,74,16061.29,229.45,20.65,47.38
2020-11-05,Thu,75,15968.97,224.92,20.94,47.11
2020-11-06,Fri,77,17866.46,244.75,21.53,52.7
2020-11-07,Sat,76,16812.88,233.51,21.24,49.6
2020-11-08,Sun,82,19414.52,248.9,23.01,57.27
2020-11-09,Mon,87,20009.09,241.07,24.48,59.02
2020-11-10,Tue,90,22276.07,259.02,25.37,65.71
2020-11-11,Wed,84,18975.33,237.19,23.6,55.97
2020-11-12,Thu,91,20625.42,237.07,25.66,60.84
2020-11-13,Fri,97,22329.73,240.1,27.43,65.87
2020-11-14,Sat,105,23883.6,236.47,29.79,70.45
2020-11-15,Sun,110,25648.09,241.96,31.27,75.66
2020-11-16,Mon,106,25261.92,247.67,30.09,74.52
2020-11-17,Tue,110,25516.49,240.72,31.27,75.27
2020-11-18,Wed,115,26113.68,235.26,32.74,77.03
2020-11-19,Thu,112,27501.04,254.64,31.86,81.12
2020-11-20,Fri,104,24990.0,249.9,29.5,73.72
2020-11-21,Sat,99,24054.63,253.21,28.02,70.96
2020-11-22,Sun,91,22503.19,258.66,25.66,66.38
2020-11-23,Mon,92,22540.34,256.14,25.96,66.49
2020-11-24,Tue,92,23536.07,267.46,25.96,69.43
2020-11-25,Wed,93,23562.64,264.75,26.25,69.51
2020-11-26,Thu,109,28596.81,272.35,30.97,84.36
2020-11-27,Fri,95,23797.72,261.51,26.84,70.2
2020-11-28,Sat,88,21731.32,258.71,24.78,64.1
2020-11-29,Sun,86,20855.43,254.33,24.19,61.52
2020-11-30,Mon,86,22675.28,276.53,24.19,66.89
2020-12-01,Tue,92,22858.72,259.76,25.96,67.43
2020-12-02,Wed,100,25229.65,262.81,28.32,74.42
2020-12-03,Thu,105,26573.93,263.11,29.79,78.39
2020-12-04,Fri,112,28178.94,260.92,31.86,83.12
2020-12-05,Sat,98,23947.12,254.76,27.73,70.64
2020-12-06,Sun,102,25682.16,262.06,28.91,75.76
2020-12-07,Mon,105,28037.29,277.6,29.79,82.71
2020-12-08,Tue,116,29782.51,265.92,33.04,87.85
2020-12-09,Wed,116,30125.69,268.98,33.04,88.87
2020-12-10,Thu,117,30578.83,270.61,33.33,90.2
2020-12-11,Fri,131,33027.03,260.06,37.46,97.42
2020-12-12,Sat,116,30081.22,268.58,33.04,88.74
2020-12-13,Sun,103,26855.13,271.26,29.2,79.22
2020-12-14,Mon,97,24328.38,261.6,27.43,71.77
2020-12-15,Tue,105,26230.71,259.71,29.79,77.38
2020-12-16,Wed,113,28062.82,257.46,32.15,82.78
2020-12-17,Thu,117,29284.7,259.16,33.33,86.39
2020-12-18,Fri,124,32126.01,267.72,35.4,94.77
2020-12-19,Sat,121,30749.31,262.81,34.51,90.71
2020-12-20,Sun,109,28283.13,269.36,30.97,83.43
2020-12-21,Mon,124,37135.55,309.46,35.4,109.54
2020-12-22,Tue,132,36484.59,285.04,37.76,107.62
2020-12-23,Wed,137,38327.34,288.18,39.23,113.06
2020-12-24,Thu,170,47385.47,288.94,48.38,139.78
2020-12-25,Fri,190,55433.63,298.03,54.87,163.52
2020-12-26,Sat,180,54854.36,311.67,51.92,161.81
2020-12-27,Sun,204,62218.73,311.09,59.0,183.54
2020-12-28,Mon,242,83648.14,351.46,70.21,246.75
2020-12-29,Tue,238,97764.33,417.8,69.03,288.39
2020-12-30,Wed,207,117795.67,580.27,59.88,347.48
2020-12-31,Thu,244,174917.93,728.82,70.8,515.98
