Date,DOW,Rm Sold,Revenue,ADR,RevPar,Occupancy_Pct
2022-06-30,Thu,129,35627.35,276.181007751938,105.095427728613,38.05309734513274
2022-07-01,Fri,130,36312.22,279.324769230769,107.115693215339,38.34808259587021
2022-07-02,Sat,119,33663.65,282.88781512605,99.302802359882,35.10324483775811
2022-07-03,Sun,122,35126.7299999999,287.924016393442,103.618672566371,35.9882005899705
2022-07-04,Mon,131,36267.11,276.848167938931,106.982625368731,38.64306784660767
2022-07-05,Tue,121,28284.4899999999,233.756115702479,83.4350737463126,35.693215339233035
2022-07-06,Wed,104,30736.96,295.547692307692,90.6694985250737,30.678466076696164
2022-07-07,Thu,106,34392.35,324.456132075471,101.452359882005,31.268436578171094
2022-07-08,Fri,113,34455.43,304.915309734513,101.638436578171,33.33333333333333
2022-07-09,Sat,142,48763.2899999999,343.403450704225,143.844513274336,41.88790560471977
2022-07-10,Sun,143,49579.3699999999,346.708881118881,146.251828908554,42.18289085545723
2022-07-11,Mon,129,40608.5,314.79457364341,119.789085545722,38.05309734513274
2022-07-12,Tue,109,33856.24,310.607706422018,99.8709144542772,32.15339233038348
2022-07-13,Wed,104,33319.72,320.381923076923,98.2882595870206,30.678466076696164
2022-07-14,Thu,106,32462.14,306.246603773584,95.7585250737463,31.268436578171094
2022-07-15,Fri,118,36570.2,309.916949152542,107.876696165191,34.80825958702065
2022-07-16,Sat,116,36053.71,310.807844827586,106.353126843657,34.21828908554572
2022-07-17,Sun,121,34619.73,286.11347107438,102.123097345132,35.693215339233035
2022-07-18,Mon,120,36488.88,304.074,107.636814159292,35.39823008849557
2022-07-19,Tue,143,42008.64,293.766713286713,123.919292035398,42.18289085545723
2022-07-20,Wed,145,41115.61,283.555931034482,121.284985250737,42.772861356932154
2022-07-21,Thu,135,40408.14,299.319555555555,119.198053097345,39.823008849557525
2022-07-22,Fri,113,32583.4,288.348672566371,96.1162241887905,33.33333333333333
2022-07-23,Sat,102,29778.16,291.942745098039,87.8411799410029,30.08849557522124
2022-07-24,Sun,130,36894.85,283.806538461538,108.83436578171,38.34808259587021
2022-07-25,Mon,163,45650.9599999999,280.067239263803,134.663598820058,48.08259587020649
2022-07-26,Tue,165,44907.16,272.164606060606,132.469498525073,48.67256637168141
2022-07-27,Wed,170,48784.53,286.967823529411,143.907168141592,50.14749262536873
2022-07-28,Thu,166,45704.35,275.327409638554,134.821091445427,48.96755162241888
2022-07-29,Fri,145,42378.21,292.263517241379,125.009469026548,42.772861356932154
2022-07-30,Sat,132,39915.18,302.387727272727,117.743893805309,38.93805309734513
2022-07-31,Sun,124,38858.75,313.377016129032,114.627581120943,36.57817109144543
2022-08-01,Mon,120,33679.66,280.663833333333,99.350029498525,35.39823008849557
2022-08-02,Tue,137,38157.81,278.524160583941,112.559911504424,40.41297935103245
2022-08-03,Wed,132,36755.06,278.447424242424,108.422005899705,38.93805309734513
2022-08-04,Thu,144,38829.86,269.651805555555,114.542359882005,42.47787610619469
2022-08-05,Fri,141,38823.6499999999,275.345035460992,114.524041297935,41.5929203539823
2022-08-06,Sat,129,38820.75,300.936046511627,114.515486725663,38.05309734513274
2022-08-07,Sun,123,38260.18,311.058373983739,112.861887905604,36.283185840707965
2022-08-08,Mon,124,36867.3,297.31693548387,108.753097345132,36.57817109144543
2022-08-09,Tue,136,40952.38,301.12044117647,120.803480825958,40.117994100294986
2022-08-10,Wed,143,42685.63,298.500909090909,125.916312684365,42.18289085545723
2022-08-11,Thu,144,41902.9599999999,290.992777777777,123.607551622418,42.47787610619469
2022-08-12,Fri,160,47301.7,295.635625,139.533038348082,47.1976401179941
2022-08-13,Sat,156,47849.26,306.726025641025,141.14825958702,46.017699115044245
2022-08-14,Sun,133,38049.03,286.082932330827,112.239026548672,39.233038348082594
2022-08-15,Mon,149,42839.86,287.515838926174,126.371268436578,43.95280235988201
2022-08-16,Tue,156,45099.61,289.100064102564,133.037197640118,46.017699115044245
2022-08-17,Wed,154,43757.77,284.141363636363,129.078967551622,45.42772861356932
2022-08-18,Thu,158,45186.04,285.987594936708,133.29215339233,46.607669616519175
2022-08-19,Fri,145,42669.5,294.272413793103,125.868731563421,42.772861356932154
2022-08-20,Sat,119,35901.27,301.691344537815,105.903451327433,35.10324483775811
2022-08-21,Sun,114,33989.74,298.155614035087,100.264719764011,33.6283185840708
2022-08-22,Mon,121,35669.17,294.786528925619,105.218790560471,35.693215339233035
2022-08-23,Tue,130,37936.18,291.816769230769,111.906135693215,38.34808259587021
2022-08-24,Wed,130,38414.39,295.495307692307,113.316784660766,38.34808259587021
2022-08-25,Thu,127,37882.9,298.290551181102,111.748967551622,37.46312684365782
2022-08-26,Fri,128,36947.91,288.655546875,108.990884955752,37.75811209439528
2022-08-27,Sat,120,35141.39,292.844916666666,103.661917404129,35.39823008849557
2022-08-28,Sun,126,36311.03,288.182777777777,107.112182890855,37.16814159292036
2022-08-29,Mon,139,40006.56,287.816978417266,118.013451327433,41.00294985250738
2022-08-30,Tue,141,40664.6599999999,288.401843971631,119.954749262536,41.5929203539823
2022-08-31,Wed,116,34499.4799999999,297.409310344827,101.76837758112,34.21828908554572
2022-09-01,Thu,109,36367.91,333.650550458715,107.279970501474,32.15339233038348
2022-09-02,Fri,100,30804.0799999999,308.0408,90.8674926253687,29.49852507374631
2022-09-03,Sat,96,29382.76,306.070416666666,86.674808259587,28.31858407079646
2022-09-04,Sun,82,25840.4,315.126829268292,76.2253687315634,24.188790560471976
2022-09-05,Mon,85,26436.2199999999,311.014352941176,77.9829498525073,25.073746312684364
2022-09-06,Tue,104,30891.7399999999,297.035961538461,91.1260766961651,30.678466076696164
2022-09-07,Wed,114,34277.79,300.682368421052,101.114424778761,33.6283185840708
2022-09-08,Thu,125,40646.85,325.1748,119.90221238938,36.87315634218289
2022-09-09,Fri,137,40281.28,294.023941605839,118.823834808259,40.41297935103245
2022-09-10,Sat,127,36590.31,288.112677165354,107.936017699115,37.46312684365782
2022-09-11,Sun,120,34560.2599999999,288.002166666666,101.947669616519,35.39823008849557
2022-09-12,Mon,124,36383.93,293.41879032258,107.327227138643,36.57817109144543
2022-09-13,Tue,137,40258.84,293.860145985401,118.757640117994,40.41297935103245
2022-09-14,Wed,159,45851.28,288.372830188679,135.254513274336,46.902654867256636
2022-09-15,Thu,178,49595.87,278.628483146067,146.300501474926,52.50737463126843
2022-09-16,Fri,173,47695.84,275.698497109826,140.695693215339,51.03244837758112
2022-09-17,Sat,176,50023.05,284.221875,147.560619469026,51.91740412979351
2022-09-18,Sun,181,55234.33,305.162044198895,162.933126843657,53.392330383480825
2022-09-19,Mon,168,54478.2,324.275,160.702654867256,49.557522123893804
2022-09-20,Tue,164,52182.7899999999,318.187743902438,153.931533923303,48.37758112094395
2022-09-21,Wed,203,64788.22,319.153793103448,191.115693215339,59.882005899705014
2022-09-22,Thu,197,64325.4,326.524873096446,189.750442477876,58.11209439528023
2022-09-23,Fri,205,66404.61,323.924926829268,195.883805309734,60.47197640117994
2022-09-24,Sat,154,51224.81,332.628636363636,151.105634218289,45.42772861356932
2022-09-25,Sun,160,52504.32,328.152,154.88,47.1976401179941
2022-09-26,Mon,184,63621.88,345.771086956521,187.675162241887,54.27728613569322
2022-09-27,Tue,184,62317.68,338.68304347826,183.827964601769,54.27728613569322
2022-09-28,Wed,189,65759.69,347.934867724867,193.981386430678,55.75221238938053
2022-09-29,Thu,168,60035.3699999999,357.353392857142,177.095486725663,49.557522123893804
2022-09-30,Fri,161,55284.85,343.384161490683,163.08215339233,47.49262536873156
2022-10-01,Sat,137,52462.69,382.939343065693,154.757197640118,40.41297935103245
2022-10-02,Sun,140,52932.64,378.090285714285,156.143480825958,41.29793510324484
2022-10-03,Mon,149,59299.81,397.985302013422,174.925693215339,43.95280235988201
2022-10-04,Tue,160,65842.75,411.5171875,194.226401179941,47.1976401179941
2022-10-05,Wed,178,73344.6899999999,412.048820224719,216.356017699115,52.50737463126843
2022-10-06,Thu,162,67702.55,417.916975308642,199.712536873156,47.78761061946903
2022-10-07,Fri,149,61146.95,410.3822147651,180.374483775811,43.95280235988201
2022-10-08,Sat,146,59437.17,407.103904109589,175.330884955752,43.067846607669615
2022-10-09,Sun,168,71451.51,425.306607142857,210.771415929203,49.557522123893804
2022-10-10,Mon,259,112705.73,435.157258687258,332.465280235988,76.40117994100295
2022-10-11,Tue,271,120531.76,444.76664206642,355.550914454277,79.9410029498525
2022-10-12,Wed,279,121777.61,436.478888888888,359.22598820059,82.30088495575221
2022-10-13,Thu,283,126509.13,447.028727915194,373.183274336283,83.48082595870207
2022-10-14,Fri,199,91018.33,457.378542713567,268.490648967551,58.70206489675516
2022-10-15,Sat,178,78946.87,443.521741573033,232.881622418879,52.50737463126843
2022-10-16,Sun,169,77292.9699999999,457.354852071005,228.002861356932,49.852507374631266
2022-10-17,Mon,200,96351.69,481.75845,284.223274336283,58.99705014749262
2022-10-18,Tue,196,91376.69,466.207602040816,269.547758112094,57.817109144542776
2022-10-19,Wed,195,86638.38,444.299384615384,255.570442477876,57.52212389380531
2022-10-20,Thu,144,61407.3,426.439583333333,181.142477876106,42.47787610619469
2022-10-21,Fri,137,58722.1399999999,428.628759124087,173.221651917404,40.41297935103245
2022-10-22,Sat,130,54522.42,419.40323076923,160.833097345132,38.34808259587021
2022-10-23,Sun,137,58300.54,425.551386861313,171.977994100294,40.41297935103245
2022-10-24,Mon,150,67452.1599999999,449.681066666666,198.973923303834,44.24778761061947
2022-10-25,Tue,176,78827.24,447.882045454545,232.528731563421,51.91740412979351
2022-10-26,Wed,231,101152.17,437.888181818181,298.383982300884,68.14159292035397
2022-10-27,Thu,243,104930.72,431.81366255144,309.530147492625,71.68141592920354
2022-10-28,Fri,270,111720.959999999,413.781333333333,329.5603539823,79.64601769911505
2022-10-29,Sat,235,91564.12,389.634553191489,270.100648967551,69.32153392330383
2022-10-30,Sun,237,92690.07,391.097341772151,273.42203539823,69.91150442477876
2022-10-31,Mon,248,104949.33,423.182782258064,309.585044247787,73.15634218289085
2022-11-01,Tue,224,108820.93,485.807723214285,321.005693215339,66.07669616519173
2022-11-02,Wed,255,125684.16,492.879058823529,370.749734513274,75.22123893805309
2022-11-03,Thu,264,134959.7,511.210984848484,398.111209439528,77.87610619469027
2022-11-04,Fri,215,97842.85,455.083023255814,288.621976401179,63.421828908554566
2022-11-05,Sat,194,85321.7099999999,439.802628865979,251.686460176991,57.227138643067846
2022-11-06,Sun,193,85357.84,442.268601036269,251.793038348082,56.932153392330385
2022-11-07,Mon,217,99363.6099999999,457.896820276497,293.107994100294,64.0117994100295
2022-11-08,Tue,236,118382.87,501.622330508474,349.212005899705,69.6165191740413
2022-11-09,Wed,227,116205.34,511.917797356828,342.788613569321,66.96165191740413
2022-11-10,Thu,235,118731.169999999,505.239021276595,350.239439528023,69.32153392330383
2022-11-11,Fri,251,111834.189999999,445.554541832669,329.89436578171,74.04129793510324
2022-11-12,Sat,214,93523.31,437.024813084112,275.879970501474,63.12684365781711
2022-11-13,Sun,217,98334.27,453.15331797235,290.071592920354,64.0117994100295
2022-11-14,Mon,246,123799.9,503.25162601626,365.191445427728,72.56637168141593
2022-11-15,Tue,261,132917.43,509.262183908045,392.086814159292,76.99115044247787
2022-11-16,Wed,263,132520.81,503.881406844106,390.916843657817,77.5811209439528
2022-11-17,Thu,241,121238.61,503.064771784232,357.636017699115,71.09144542772862
2022-11-18,Fri,245,117658.54,480.23893877551,347.075339233038,72.27138643067846
2022-11-19,Sat,227,105979.11,466.868325991189,312.622743362831,66.96165191740413
2022-11-20,Sun,251,125454.8,499.819920318725,370.073156342182,74.04129793510324
2022-11-21,Mon,209,109303.72,522.984306220095,322.429852507374,61.6519174041298
2022-11-22,Tue,227,114029.09,502.330792951541,336.368997050147,66.96165191740413
2022-11-23,Wed,241,115338.12,478.581410788381,340.230442477876,71.09144542772862
2022-11-24,Thu,239,112961.55,472.642468619246,333.219911504424,70.50147492625368
2022-11-25,Fri,200,93429.86,467.1493,275.60430678466,58.99705014749262
2022-11-26,Sat,176,84077.77,477.714602272727,248.017020648967,51.91740412979351
2022-11-27,Sun,165,79961.73,484.616545454545,235.875309734513,48.67256637168141
2022-11-28,Mon,163,81357.41,499.125214723926,239.992359882005,48.08259587020649
2022-11-29,Tue,171,86091.53,503.459239766081,253.957315634218,50.442477876106196
2022-11-30,Wed,177,88535.09,500.19824858757,261.165457227138,52.21238938053098
2022-12-01,Thu,214,107277.72,501.297757009345,316.453451327433,63.12684365781711
2022-12-02,Fri,178,86659.0,486.848314606741,255.631268436578,52.50737463126843
2022-12-03,Sat,148,69771.11,471.426418918918,205.814483775811,43.657817109144545
2022-12-04,Sun,183,83311.16,455.252240437158,245.755634218289,53.98230088495575
2022-12-05,Mon,227,94787.8199999999,417.567488986784,279.610088495575,66.96165191740413
2022-12-06,Tue,284,118768.76,418.199859154929,350.350324483775,83.77581120943954
2022-12-07,Wed,273,118085.959999999,432.549304029304,348.33616519174,80.53097345132744
2022-12-08,Thu,290,124241.29,428.41824137931,366.493480825958,85.54572271386431
2022-12-09,Fri,267,115802.989999999,433.719063670411,341.601740412979,78.76106194690266
2022-12-10,Sat,218,90786.46,416.451651376146,267.806666666666,64.30678466076697
2022-12-11,Sun,189,79266.72,419.400634920634,233.825132743362,55.75221238938053
2022-12-12,Mon,179,76307.8299999999,426.300726256983,225.096843657817,52.8023598820059
2022-12-13,Tue,194,80639.83,415.669226804123,237.875604719764,57.227138643067846
2022-12-14,Wed,190,78770.63,414.582263157894,232.361740412979,56.04719764011799
2022-12-15,Thu,160,69701.8199999999,435.636374999999,205.610088495575,47.1976401179941
2022-12-16,Fri,134,58056.0799999999,433.254328358208,171.256873156342,39.52802359882006
2022-12-17,Sat,117,49450.07,422.65017094017,145.870412979351,34.51327433628318
2022-12-18,Sun,132,57016.13,431.940378787878,168.189174041297,38.93805309734513
2022-12-19,Mon,133,56987.69,428.478872180451,168.105280235988,39.233038348082594
2022-12-20,Tue,150,68717.7799999999,458.118533333333,202.707315634218,44.24778761061947
2022-12-21,Wed,146,67880.6,464.935616438356,200.237758112094,43.067846607669615
2022-12-22,Thu,160,77381.56,483.63475,228.26418879056,47.1976401179941
2022-12-23,Fri,170,86375.61,508.091823529411,254.795309734513,50.14749262536873
2022-12-24,Sat,160,78252.1099999999,489.075687499999,230.832182890855,47.1976401179941
2022-12-25,Sun,170,86412.89,508.311117647058,254.905280235988,50.14749262536873
2022-12-26,Mon,185,91368.22,493.88227027027,269.522772861356,54.572271386430685
2022-12-27,Tue,216,116723.73,540.387638888888,344.317787610619,63.716814159292035
2022-12-28,Wed,225,122072.76,542.5456,360.096637168141,66.3716814159292
2022-12-29,Thu,239,194407.479999999,813.420418410041,573.473392330383,70.50147492625368
2022-12-30,Fri,250,238088.57,952.35428,702.32616519174,73.74631268436578
2022-12-31,Sat,243,284225.229999999,1169.65115226337,838.422507374631,71.68141592920354
